name,data,plotBands,type,lastUpdated,expectedDelay,range
Blade Ball,"{'2025-05-06 00:30:00': 23923, '2025-05-06 01:00:00': 24247, '2025-05-06 01:30:00': 24006, '2025-05-06 02:00:00': 23309, '2025-05-06 02:30:00': 22715, '2025-05-06 03:00:00': 22013, '2025-05-06 03:30:00': 20926, '2025-05-06 04:00:00': 20358, '2025-05-06 04:30:00': 19551, '2025-05-06 05:00:00': 19418, '2025-05-06 05:30:00': 19391, '2025-05-06 06:00:00': 19441, '2025-05-06 06:30:00': 19224, '2025-05-06 07:00:00': 19125, '2025-05-06 07:30:00': 19098, '2025-05-06 08:00:00': 19298, '2025-05-06 08:30:00': 19108, '2025-05-06 09:00:00': 19487, '2025-05-06 09:30:00': 19703, '2025-05-06 10:00:00': 20546, '2025-05-06 10:30:00': 21321, '2025-05-06 11:00:00': 21708, '2025-05-06 11:30:00': 22797, '2025-05-06 12:00:00': 23553, '2025-05-06 12:30:00': 24294, '2025-05-06 13:00:00': 25311, '2025-05-06 13:30:00': 25498, '2025-05-06 14:00:00': 25649, '2025-05-06 14:30:00': 25348, '2025-05-06 15:00:00': 25594, '2025-05-06 15:30:00': 25336, '2025-05-06 16:00:00': 25316, '2025-05-06 16:30:00': 25048, '2025-05-06 17:00:00': 24610, '2025-05-06 17:30:00': 24714, '2025-05-06 18:00:00': 24848, '2025-05-06 18:30:00': 24760, '2025-05-06 19:00:00': 24044, '2025-05-06 19:30:00': 23146, '2025-05-06 20:00:00': 22156, '2025-05-06 20:30:00': 21054, '2025-05-06 21:00:00': 20133, '2025-05-06 21:30:00': 19940, '2025-05-06 22:00:00': 20097, '2025-05-06 22:30:00': 20317, '2025-05-06 23:00:00': 20767, '2025-05-06 23:30:00': 21065, '2025-05-07 00:00:00': 21730, '2025-05-07 00:30:00': 22362, '2025-05-07 01:00:00': 22315, '2025-05-07 01:30:00': 22071, '2025-05-07 02:00:00': 21230, '2025-05-07 02:30:00': 20603, '2025-05-07 03:00:00': 19981, '2025-05-07 03:30:00': 19437, '2025-05-07 04:00:00': 18865, '2025-05-07 04:30:00': 18359, '2025-05-07 05:00:00': 18157, '2025-05-07 05:30:00': 18510, '2025-05-07 06:00:00': 18549, '2025-05-07 06:30:00': 18517, '2025-05-07 07:00:00': 18517, '2025-05-07 07:30:00': 18663, '2025-05-07 08:00:00': 18770, '2025-05-07 08:30:00': 18871, '2025-05-07 09:00:00': 18960, '2025-05-07 09:30:00': 19349, '2025-05-07 10:00:00': 20314, '2025-05-07 10:30:00': 20977, '2025-05-07 11:00:00': 21956, '2025-05-07 11:30:00': 23136, '2025-05-07 12:00:00': 24603, '2025-05-07 12:30:00': 25526, '2025-05-07 13:00:00': 25852, '2025-05-07 13:30:00': 26349, '2025-05-07 14:00:00': 26502, '2025-05-07 14:30:00': 26114, '2025-05-07 15:00:00': 25943, '2025-05-07 15:30:00': 25488, '2025-05-07 16:00:00': 25241, '2025-05-07 16:30:00': 24830, '2025-05-07 17:00:00': 24753, '2025-05-07 17:30:00': 24556, '2025-05-07 18:00:00': 24353, '2025-05-07 18:30:00': 24165, '2025-05-07 19:00:00': 23749, '2025-05-07 19:30:00': 23443, '2025-05-07 20:00:00': 22782, '2025-05-07 20:30:00': 21782, '2025-05-07 21:00:00': 21348, '2025-05-07 21:30:00': 20806, '2025-05-07 22:00:00': 21068, '2025-05-07 22:30:00': 20758, '2025-05-07 23:00:00': 21010, '2025-05-07 23:30:00': 21287, '2025-05-08 00:00:00': 21793, '2025-05-08 00:30:00': 21735, '2025-05-08 01:00:00': 22224, '2025-05-08 01:30:00': 21994, '2025-05-08 02:00:00': 21210, '2025-05-08 02:30:00': 20844, '2025-05-08 03:00:00': 20279, '2025-05-08 03:30:00': 19285, '2025-05-08 04:00:00': 18805, '2025-05-08 04:30:00': 18432, '2025-05-08 05:00:00': 18341, '2025-05-08 05:30:00': 18075, '2025-05-08 06:00:00': 18339, '2025-05-08 06:30:00': 18361, '2025-05-08 07:00:00': 18862, '2025-05-08 07:30:00': 18996, '2025-05-08 08:00:00': 19124, '2025-05-08 08:30:00': 19683, '2025-05-08 09:00:00': 20042, '2025-05-08 09:30:00': 20405, '2025-05-08 10:00:00': 21001, '2025-05-08 10:30:00': 21601, '2025-05-08 11:00:00': 22769, '2025-05-08 11:30:00': 23459, '2025-05-08 12:00:00': 24149, '2025-05-08 12:30:00': 24797, '2025-05-08 13:00:00': 25981, '2025-05-08 13:30:00': 26191, '2025-05-08 14:00:00': 26083, '2025-05-08 14:30:00': 25817, '2025-05-08 15:00:00': 25366, '2025-05-08 15:30:00': 25264, '2025-05-08 16:00:00': 24968, '2025-05-08 16:30:00': 24800, '2025-05-08 17:00:00': 24642, '2025-05-08 17:30:00': 24417, '2025-05-08 18:00:00': 24662, '2025-05-08 18:30:00': 24822, '2025-05-08 19:00:00': 24405, '2025-05-08 19:30:00': 23395, '2025-05-08 20:00:00': 22717, '2025-05-08 20:30:00': 21825, '2025-05-08 21:00:00': 21187, '2025-05-08 21:30:00': 20512, '2025-05-08 22:00:00': 20446, '2025-05-08 22:30:00': 20529, '2025-05-08 23:00:00': 20832, '2025-05-08 23:30:00': 21359, '2025-05-09 00:00:00': 21840, '2025-05-09 00:30:00': 21638, '2025-05-09 01:00:00': 22102, '2025-05-09 01:30:00': 22075, '2025-05-09 02:00:00': 21594, '2025-05-09 02:30:00': 20969, '2025-05-09 03:00:00': 20246, '2025-05-09 03:30:00': 19661, '2025-05-09 04:00:00': 19264, '2025-05-09 04:30:00': 18843, '2025-05-09 05:00:00': 18630, '2025-05-09 05:30:00': 18574, '2025-05-09 06:00:00': 19147, '2025-05-09 06:30:00': 19256, '2025-05-09 07:00:00': 19902, '2025-05-09 07:30:00': 20197, '2025-05-09 08:00:00': 20120, '2025-05-09 08:30:00': 20434, '2025-05-09 09:00:00': 21090, '2025-05-09 09:30:00': 21282, '2025-05-09 10:00:00': 22137, '2025-05-09 10:30:00': 22775, '2025-05-09 11:00:00': 23826, '2025-05-09 11:30:00': 24843, '2025-05-09 12:00:00': 25938, '2025-05-09 12:30:00': 27327, '2025-05-09 13:00:00': 28105, '2025-05-09 13:30:00': 28649, '2025-05-09 14:00:00': 29253, '2025-05-09 14:30:00': 28917, '2025-05-09 15:00:00': 28827, '2025-05-09 15:30:00': 27778, '2025-05-09 16:00:00': 27158, '2025-05-09 16:30:00': 26708, '2025-05-09 17:00:00': 26501, '2025-05-09 17:30:00': 26547, '2025-05-09 18:00:00': 26264, '2025-05-09 18:30:00': 26468, '2025-05-09 19:00:00': 26845, '2025-05-09 19:30:00': 26680, '2025-05-09 20:00:00': 27044, '2025-05-09 20:30:00': 26525, '2025-05-09 21:00:00': 25892, '2025-05-09 21:30:00': 24975, '2025-05-09 22:00:00': 24073, '2025-05-09 22:30:00': 23931, '2025-05-09 23:00:00': 23719, '2025-05-09 23:30:00': 24170, '2025-05-10 00:00:00': 24501, '2025-05-10 00:30:00': 25285, '2025-05-10 01:00:00': 26168, '2025-05-10 01:30:00': 27361, '2025-05-10 02:00:00': 27768, '2025-05-10 02:30:00': 28594, '2025-05-10 03:00:00': 28616, '2025-05-10 03:30:00': 28133, '2025-05-10 04:00:00': 26789, '2025-05-10 04:30:00': 25910, '2025-05-10 05:00:00': 25467, '2025-05-10 05:30:00': 25654, '2025-05-10 06:00:00': 25350, '2025-05-10 06:30:00': 25291, '2025-05-10 07:00:00': 25926, '2025-05-10 07:30:00': 26475, '2025-05-10 08:00:00': 27273, '2025-05-10 08:30:00': 27549, '2025-05-10 09:00:00': 28161, '2025-05-10 09:30:00': 28636, '2025-05-10 10:00:00': 29138, '2025-05-10 10:30:00': 29075, '2025-05-10 11:00:00': 29453, '2025-05-10 11:30:00': 30022, '2025-05-10 12:00:00': 31604, '2025-05-10 12:30:00': 32452, '2025-05-10 13:00:00': 34024, '2025-05-10 13:30:00': 34216, '2025-05-10 14:00:00': 33507, '2025-05-10 14:30:00': 32778, '2025-05-10 15:00:00': 33245, '2025-05-10 15:30:00': 33400, '2025-05-10 16:00:00': 33036, '2025-05-10 16:30:00': 33172, '2025-05-10 17:00:00': 33142, '2025-05-10 17:30:00': 32917, '2025-05-10 18:00:00': 32737, '2025-05-10 18:30:00': 35169, '2025-05-10 19:00:00': 36719, '2025-05-10 19:30:00': 36931, '2025-05-10 20:00:00': 35562, '2025-05-10 20:30:00': 34404, '2025-05-10 21:00:00': 32834, '2025-05-10 21:30:00': 31192, '2025-05-10 22:00:00': 29692, '2025-05-10 22:30:00': 28829, '2025-05-10 23:00:00': 28003, '2025-05-10 23:30:00': 27767, '2025-05-11 00:00:00': 28281, '2025-05-11 00:30:00': 29076, '2025-05-11 01:00:00': 29666, '2025-05-11 01:30:00': 30141, '2025-05-11 02:00:00': 30652, '2025-05-11 02:30:00': 30704, '2025-05-11 03:00:00': 30599, '2025-05-11 03:30:00': 30329, '2025-05-11 04:00:00': 29151, '2025-05-11 04:30:00': 28413, '2025-05-11 05:00:00': 27649, '2025-05-11 05:30:00': 27542, '2025-05-11 06:00:00': 27388, '2025-05-11 06:30:00': 27803, '2025-05-11 07:00:00': 27894, '2025-05-11 07:30:00': 28594, '2025-05-11 08:00:00': 28854, '2025-05-11 08:30:00': 29203, '2025-05-11 09:00:00': 29741, '2025-05-11 09:30:00': 30277, '2025-05-11 10:00:00': 30266, '2025-05-11 10:30:00': 30178, '2025-05-11 11:00:00': 30506, '2025-05-11 11:30:00': 31519, '2025-05-11 12:00:00': 32697, '2025-05-11 12:30:00': 33562, '2025-05-11 13:00:00': 34507, '2025-05-11 13:30:00': 35529, '2025-05-11 14:00:00': 36266, '2025-05-11 14:30:00': 36088, '2025-05-11 15:00:00': 35932, '2025-05-11 15:30:00': 36152, '2025-05-11 16:00:00': 34965, '2025-05-11 16:30:00': 34984, '2025-05-11 17:00:00': 35069, '2025-05-11 17:30:00': 34890, '2025-05-11 18:00:00': 34315, '2025-05-11 18:30:00': 33788, '2025-05-11 19:00:00': 33236, '2025-05-11 19:30:00': 31776, '2025-05-11 20:00:00': 29716, '2025-05-11 20:30:00': 27635, '2025-05-11 21:00:00': 26265, '2025-05-11 21:30:00': 24612, '2025-05-11 22:00:00': 24132, '2025-05-11 22:30:00': 23651, '2025-05-11 23:00:00': 23505, '2025-05-11 23:30:00': 23680, '2025-05-12 00:00:00': 24149, '2025-05-12 00:30:00': 24003, '2025-05-12 01:00:00': 24560, '2025-05-12 01:30:00': 24208, '2025-05-12 02:00:00': 23783, '2025-05-12 02:30:00': 23251, '2025-05-12 03:00:00': 22488, '2025-05-12 03:30:00': 22090, '2025-05-12 04:00:00': 21254, '2025-05-12 04:30:00': 20939, '2025-05-12 05:00:00': 20090, '2025-05-12 05:30:00': 19934, '2025-05-12 06:00:00': 19694, '2025-05-12 06:30:00': 19641, '2025-05-12 07:00:00': 19654, '2025-05-12 07:30:00': 19847, '2025-05-12 08:00:00': 19546, '2025-05-12 08:30:00': 19342, '2025-05-12 09:00:00': 19532, '2025-05-12 09:30:00': 19858, '2025-05-12 10:00:00': 20309, '2025-05-12 10:30:00': 20827, '2025-05-12 11:00:00': 21301, '2025-05-12 11:30:00': 22485, '2025-05-12 12:00:00': 23061, '2025-05-12 12:30:00': 23721, '2025-05-12 13:00:00': 24451, '2025-05-12 13:30:00': 25028, '2025-05-12 14:00:00': 24964, '2025-05-12 14:30:00': None, '2025-05-12 15:00:00': None, '2025-05-12 15:30:00': None, '2025-05-12 16:00:00': 24566, '2025-05-12 16:30:00': 24581, '2025-05-12 17:00:00': 24190, '2025-05-12 17:30:00': 24523, '2025-05-12 18:00:00': 24667, '2025-05-12 18:30:00': 24418, '2025-05-12 19:00:00': 23526, '2025-05-12 19:30:00': 23257, '2025-05-12 20:00:00': 22432, '2025-05-12 20:30:00': 21312, '2025-05-12 21:00:00': 20670, '2025-05-12 21:30:00': 20215, '2025-05-12 22:00:00': 19912, '2025-05-12 22:30:00': 20293, '2025-05-12 23:00:00': 20954, '2025-05-12 23:30:00': 21648, '2025-05-13 00:00:00': 22021, '2025-05-13 00:30:00': 21989, '2025-05-13 01:00:00': 22523, '2025-05-13 01:30:00': 22379, '2025-05-13 02:00:00': 21384, '2025-05-13 02:30:00': 21138, '2025-05-13 03:00:00': 19959, '2025-05-13 03:30:00': 19178, '2025-05-13 04:00:00': 18069, '2025-05-13 04:30:00': 17867, '2025-05-13 05:00:00': 17279, '2025-05-13 05:30:00': 17370, '2025-05-13 06:00:00': 17255, '2025-05-13 06:30:00': 17353, '2025-05-13 07:00:00': 17458, '2025-05-13 07:30:00': 17743, '2025-05-13 08:00:00': 17570, '2025-05-13 08:30:00': 17726, '2025-05-13 09:00:00': 17903, '2025-05-13 09:30:00': 18025, '2025-05-13 10:00:00': 18623, '2025-05-13 10:30:00': 19316, '2025-05-13 11:00:00': 20083, '2025-05-13 11:30:00': 21080, '2025-05-13 12:00:00': 22068, '2025-05-13 12:30:00': 22876, '2025-05-13 13:00:00': 23222, '2025-05-13 13:30:00': 24056, '2025-05-13 14:00:00': None, '2025-05-13 14:30:00': 23439, '2025-05-13 15:00:00': 23312, '2025-05-13 15:30:00': 23457, '2025-05-13 16:00:00': 23028, '2025-05-13 16:30:00': 23097, '2025-05-13 17:00:00': 22662, '2025-05-13 17:30:00': 23164, '2025-05-13 18:00:00': 23487, '2025-05-13 18:30:00': 22753, '2025-05-13 19:00:00': 22370, '2025-05-13 19:30:00': 21956, '2025-05-13 20:00:00': 21391, '2025-05-13 20:30:00': 20447, '2025-05-13 21:00:00': 20053, '2025-05-13 21:30:00': 19428, '2025-05-13 22:00:00': 19366, '2025-05-13 22:30:00': 19884, '2025-05-13 23:00:00': 20281, '2025-05-13 23:30:00': 20398, '2025-05-14 00:00:00': 20478, '2025-05-14 00:30:00': 20898, '2025-05-14 01:00:00': 21036, '2025-05-14 01:30:00': 20545, '2025-05-14 02:00:00': 20015, '2025-05-14 02:30:00': 19629, '2025-05-14 03:00:00': 18637, '2025-05-14 03:30:00': 17713, '2025-05-14 04:00:00': 17432, '2025-05-14 04:30:00': 16804, '2025-05-14 05:00:00': 16836, '2025-05-14 05:30:00': 16688, '2025-05-14 06:00:00': 16774, '2025-05-14 06:30:00': 16987, '2025-05-14 07:00:00': 17125, '2025-05-14 07:30:00': 17494, '2025-05-14 08:00:00': 17290, '2025-05-14 08:30:00': 17504, '2025-05-14 09:00:00': 17665, '2025-05-14 09:30:00': 18318, '2025-05-14 10:00:00': 18884, '2025-05-14 10:30:00': 19361, '2025-05-14 11:00:00': 20237, '2025-05-14 11:30:00': 21486, '2025-05-14 12:00:00': 22452, '2025-05-14 12:30:00': 23304, '2025-05-14 13:00:00': 23548, '2025-05-14 13:30:00': 24220, '2025-05-14 14:00:00': 23803, '2025-05-14 14:30:00': 23376, '2025-05-14 15:00:00': 23032, '2025-05-14 15:30:00': 22846, '2025-05-14 16:00:00': 22628, '2025-05-14 16:30:00': 22611, '2025-05-14 17:00:00': 22382, '2025-05-14 17:30:00': 22483, '2025-05-14 18:00:00': 22381, '2025-05-14 18:30:00': 22388, '2025-05-14 19:00:00': 22016, '2025-05-14 19:30:00': 21105, '2025-05-14 20:00:00': 20604, '2025-05-14 20:30:00': 19706, '2025-05-14 21:00:00': 19136, '2025-05-14 21:30:00': 18964, '2025-05-14 22:00:00': 18694, '2025-05-14 22:30:00': 18907, '2025-05-14 23:00:00': 19267, '2025-05-14 23:30:00': 19928, '2025-05-15 00:00:00': 20421, '2025-05-15 00:30:00': 20450, '2025-05-15 01:00:00': 20637, '2025-05-15 01:30:00': 20522, '2025-05-15 02:00:00': 19819, '2025-05-15 02:30:00': 18963, '2025-05-15 03:00:00': 18564, '2025-05-15 03:30:00': 17646, '2025-05-15 04:00:00': 17003, '2025-05-15 04:30:00': 16703, '2025-05-15 05:00:00': 15943, '2025-05-15 05:30:00': 16292, '2025-05-15 06:00:00': 16089, '2025-05-15 06:30:00': 16160, '2025-05-15 07:00:00': 16291, '2025-05-15 07:30:00': 15896, '2025-05-15 08:00:00': 16020, '2025-05-15 08:30:00': 16368, '2025-05-15 09:00:00': 16803, '2025-05-15 09:30:00': 16992, '2025-05-15 10:00:00': 17944, '2025-05-15 10:30:00': 18633, '2025-05-15 11:00:00': 19399, '2025-05-15 11:30:00': 20552, '2025-05-15 12:00:00': 21655, '2025-05-15 12:30:00': 22733, '2025-05-15 13:00:00': 23057, '2025-05-15 13:30:00': 23315, '2025-05-15 14:00:00': 23412, '2025-05-15 14:30:00': 23141, '2025-05-15 15:00:00': 22685, '2025-05-15 15:30:00': 22603, '2025-05-15 16:00:00': 22125, '2025-05-15 16:30:00': 22472, '2025-05-15 17:00:00': 22625, '2025-05-15 17:30:00': 22824, '2025-05-15 18:00:00': 22488, '2025-05-15 18:30:00': 22631, '2025-05-15 19:00:00': 22193, '2025-05-15 19:30:00': 21604, '2025-05-15 20:00:00': 20536, '2025-05-15 20:30:00': 19302, '2025-05-15 21:00:00': 19240, '2025-05-15 21:30:00': 18571, '2025-05-15 22:00:00': 18824, '2025-05-15 22:30:00': 18998, '2025-05-15 23:00:00': 19036, '2025-05-15 23:30:00': 19199, '2025-05-16 00:00:00': 19666, '2025-05-16 00:30:00': 19749, '2025-05-16 01:00:00': 19979, '2025-05-16 01:30:00': 19741, '2025-05-16 02:00:00': 19266, '2025-05-16 02:30:00': 18626, '2025-05-16 03:00:00': 17804, '2025-05-16 03:30:00': 17201, '2025-05-16 04:00:00': 16652, '2025-05-16 04:30:00': 16301, '2025-05-16 05:00:00': 16070, '2025-05-16 05:30:00': 15592, '2025-05-16 06:00:00': 16068, '2025-05-16 06:30:00': 16620, '2025-05-16 07:00:00': 16535, '2025-05-16 07:30:00': 16427, '2025-05-16 08:00:00': 16832, '2025-05-16 08:30:00': 17199, '2025-05-16 09:00:00': 17292, '2025-05-16 09:30:00': None, '2025-05-16 10:00:00': 18578, '2025-05-16 10:30:00': None, '2025-05-16 11:00:00': 20907, '2025-05-16 11:30:00': 21924, '2025-05-16 12:00:00': None, '2025-05-16 12:30:00': 24037, '2025-05-16 13:00:00': 24898, '2025-05-16 13:30:00': 25217, '2025-05-16 14:00:00': 25340, '2025-05-16 14:30:00': 25176, '2025-05-16 15:00:00': 24825, '2025-05-16 15:30:00': 24426, '2025-05-16 16:00:00': 23747, '2025-05-16 16:30:00': 23849, '2025-05-16 17:00:00': 23337, '2025-05-16 17:30:00': 23607, '2025-05-16 18:00:00': 23497, '2025-05-16 18:30:00': 23685, '2025-05-16 19:00:00': 23990, '2025-05-16 19:30:00': 24302, '2025-05-16 20:00:00': 24398, '2025-05-16 20:30:00': 23914, '2025-05-16 21:00:00': 23340, '2025-05-16 21:30:00': 22494, '2025-05-16 22:00:00': 22026, '2025-05-16 22:30:00': 21630, '2025-05-16 23:00:00': 21368, '2025-05-16 23:30:00': 21919, '2025-05-17 00:00:00': 22775, '2025-05-17 00:30:00': 23367, '2025-05-17 01:00:00': 23837, '2025-05-17 01:30:00': 24783, '2025-05-17 02:00:00': 25275, '2025-05-17 02:30:00': 25119, '2025-05-17 03:00:00': 24928, '2025-05-17 03:30:00': 24002, '2025-05-17 04:00:00': 23215, '2025-05-17 04:30:00': 22691, '2025-05-17 05:00:00': 22492, '2025-05-17 05:30:00': 22177, '2025-05-17 06:00:00': 22021, '2025-05-17 06:30:00': 22245, '2025-05-17 07:00:00': 22961, '2025-05-17 07:30:00': 23476, '2025-05-17 08:00:00': 23465, '2025-05-17 08:30:00': 23917, '2025-05-17 09:00:00': 24833, '2025-05-17 09:30:00': 24979, '2025-05-17 10:00:00': 24950, '2025-05-17 10:30:00': 25870, '2025-05-17 11:00:00': 25908, '2025-05-17 11:30:00': 25971, '2025-05-17 12:00:00': 26985, '2025-05-17 12:30:00': 28715, '2025-05-17 13:00:00': 29373, '2025-05-17 13:30:00': 28862, '2025-05-17 14:00:00': 27308, '2025-05-17 14:30:00': 27903, '2025-05-17 15:00:00': 29109, '2025-05-17 15:30:00': 28485, '2025-05-17 16:00:00': 29506, '2025-05-17 16:30:00': 30143, '2025-05-17 17:00:00': 32171, '2025-05-17 17:30:00': None, '2025-05-17 18:00:00': 32379, '2025-05-17 18:30:00': 32563, '2025-05-17 19:00:00': 32149, '2025-05-17 19:30:00': 30679, '2025-05-17 20:00:00': 30340, '2025-05-17 20:30:00': 29188, '2025-05-17 21:00:00': 28155, '2025-05-17 21:30:00': 26761, '2025-05-17 22:00:00': 25766, '2025-05-17 22:30:00': 24862, '2025-05-17 23:00:00': 24097, '2025-05-17 23:30:00': 24228, '2025-05-18 00:00:00': 24969, '2025-05-18 00:30:00': 25258, '2025-05-18 01:00:00': 25793, '2025-05-18 01:30:00': 26705, '2025-05-18 02:00:00': 26940, '2025-05-18 02:30:00': 27634, '2025-05-18 03:00:00': 27469, '2025-05-18 03:30:00': 27045, '2025-05-18 04:00:00': 26441, '2025-05-18 04:30:00': 25786, '2025-05-18 05:00:00': 24863, '2025-05-18 05:30:00': 24979, '2025-05-18 06:00:00': 24530, '2025-05-18 06:30:00': 25038, '2025-05-18 07:00:00': 24914, '2025-05-18 07:30:00': 25847, '2025-05-18 08:00:00': 26293, '2025-05-18 08:30:00': 26687, '2025-05-18 09:00:00': 26542, '2025-05-18 09:30:00': 27325, '2025-05-18 10:00:00': 27946, '2025-05-18 10:30:00': 28297, '2025-05-18 11:00:00': 28357, '2025-05-18 11:30:00': 28823, '2025-05-18 12:00:00': 29362, '2025-05-18 12:30:00': 31095, '2025-05-18 13:00:00': 31963, '2025-05-18 13:30:00': 32617, '2025-05-18 14:00:00': 32180, '2025-05-18 14:30:00': 32026, '2025-05-18 15:00:00': 31783, '2025-05-18 15:30:00': 31341, '2025-05-18 16:00:00': 31257, '2025-05-18 16:30:00': 31643, '2025-05-18 17:00:00': 31484, '2025-05-18 17:30:00': 31263, '2025-05-18 18:00:00': 31089, '2025-05-18 18:30:00': 30668, '2025-05-18 19:00:00': 30386, '2025-05-18 19:30:00': 28364, '2025-05-18 20:00:00': 27326, '2025-05-18 20:30:00': None, '2025-05-18 21:00:00': None, '2025-05-18 21:30:00': 23168, '2025-05-18 22:00:00': 22258, '2025-05-18 22:30:00': 21943, '2025-05-18 23:00:00': 21473, '2025-05-18 23:30:00': 21454, '2025-05-19 00:00:00': 21564, '2025-05-19 00:30:00': 21716, '2025-05-19 01:00:00': 21376, '2025-05-19 01:30:00': 21483, '2025-05-19 02:00:00': 20864, '2025-05-19 02:30:00': 20058, '2025-05-19 03:00:00': 18968, '2025-05-19 03:30:00': 17981, '2025-05-19 04:00:00': 17521, '2025-05-19 04:30:00': 16893, '2025-05-19 05:00:00': 16362, '2025-05-19 05:30:00': 16245, '2025-05-19 06:00:00': 15870, '2025-05-19 06:30:00': 15830, '2025-05-19 07:00:00': 15933, '2025-05-19 07:30:00': 16687, '2025-05-19 08:00:00': 16239, '2025-05-19 08:30:00': 16651, '2025-05-19 09:00:00': 16636, '2025-05-19 09:30:00': 17434, '2025-05-19 10:00:00': 17883, '2025-05-19 10:30:00': 18584, '2025-05-19 11:00:00': 19344, '2025-05-19 11:30:00': 20780, '2025-05-19 12:00:00': 21888, '2025-05-19 12:30:00': 22259, '2025-05-19 13:00:00': 22410, '2025-05-19 13:30:00': 22922, '2025-05-19 14:00:00': 23239, '2025-05-19 14:30:00': 23018, '2025-05-19 15:00:00': 23157, '2025-05-19 15:30:00': 22914, '2025-05-19 16:00:00': 22639, '2025-05-19 16:30:00': 23043, '2025-05-19 17:00:00': 22616, '2025-05-19 17:30:00': 22649, '2025-05-19 18:00:00': 22986, '2025-05-19 18:30:00': 22995, '2025-05-19 19:00:00': 22690, '2025-05-19 19:30:00': 20930, '2025-05-19 20:00:00': 20735, '2025-05-19 20:30:00': 18986, '2025-05-19 21:00:00': 19274, '2025-05-19 21:30:00': 18834, '2025-05-19 22:00:00': 18630, '2025-05-19 22:30:00': 18957, '2025-05-19 23:00:00': 19147, '2025-05-19 23:30:00': 19425}",[],,,,
